Product,Brand,Quantity,Store,Country,URL,Search_Term
Assortment of Sicilian Cookies and Shortbread,Vicente Delicacies,,,Italy,https://world.openfoodfacts.org/product/0816802020142/assortment-of-sicilian-cookies-and-shortbread-vicente-delicacies,biscuits
Frollini Biscotti golosi da inzuppare,Di Leo,700 g,,Italy,https://world.openfoodfacts.org/product/8000015002909/frollini-biscotti-golosi-da-inzuppare-di-leo,biscuits
QUADROTRI,Laurieri,,,Italy,https://world.openfoodfacts.org/product/8015565040493/quadrotri-laurieri,biscuits
Biscotti frollini classici,Selex,,,Italy,https://world.openfoodfacts.org/product/8003100925268/biscotti-frollini-classici-selex,biscuits
Biscuits aux pépites de double chocolat,Tate’s bake shop,,,Italy,https://world.openfoodfacts.org/product/0810291002054/biscuits-aux-pepites-de-double-chocolat-tate-s-bake-shop,biscuits
Biscotti Con Riso,"U, Unes",,"Unes, Magasins U",Italy,https://world.openfoodfacts.org/product/8000633017132/biscotti-con-riso-u,biscuits
Novellini con uova e miele,"BON, MD",,MD,Italy,https://world.openfoodfacts.org/product/8019730030937/novellini-con-uova-e-miele-bon,biscuits
Biscottini alla Mela,Giusto,,,Italy,https://world.openfoodfacts.org/product/8032758703423/biscottini-alla-mela-giusto,biscuits
Biscuits italiens,,,,Italy,https://world.openfoodfacts.org/product/8032880773332/biscuits-italiens,biscuits
Pasticceria,"Biscotti. Natalizi ai canditi, Trucco",,,Italy,https://world.openfoodfacts.org/product/8010199002206/pasticceria-biscotti-natalizi-ai-canditi,biscuits
Biscuits marmelata,Cradel,,,Italy,https://world.openfoodfacts.org/product/8002963001393/biscuits-marmelata-cradel,biscuits
Cantucci al cioccolato,Bon Sapore,230 g,,Italy,https://world.openfoodfacts.org/product/8059020628048/cantucci-al-cioccolato-bon-sapore,biscuits
Salted  Jira Biscuits,,,,Italy,https://world.openfoodfacts.org/product/0812042001200/salted-jira-biscuits,biscuits
Sausage Egg & Cheese Jalapeño Cheddar Biscuit,Grand Prairie,,,Italy,https://world.openfoodfacts.org/product/0817058020122/sausage-egg-cheese-jalapeno-cheddar-biscuit-grand-prairie,biscuits
Biscuits au blé complet,Gran Cereale,,,Italy,https://world.openfoodfacts.org/product/8076809544542/biscuits-au-ble-complet-gran-cereale,biscuits
Biscuit,"Lazaroni, Lazzaroni",,,Italy,https://world.openfoodfacts.org/product/8000510553227/biscuit-lazaroni,biscuits
Biscuits sablés,Normandie,,,Italy,https://world.openfoodfacts.org/product/8093974764988/biscuits-sables-normandie,biscuits
Peanut butter Sandwich Cookies,Sobisk,,,Italy,https://world.openfoodfacts.org/product/0810121151495/peanut-butter-sandwich-cookies-sobisk,biscuits
Biscotti farro e cioccolato,Artebianca,,,Italy,https://world.openfoodfacts.org/product/8000972001281/biscotti-farro-e-cioccolato-artebianca,biscuits
Ancora uno caramello  salato e cioccolato,Tre Marie,,,Italy,https://world.openfoodfacts.org/product/8002190108452/ancora-uno-caramello-salato-e-cioccolato-tre-marie,biscuits
Gerblé sésame,Gerblé,,,Italy,https://world.openfoodfacts.org/product/8060382000489/gerble-sesame,biscuits
Biscuit citron,Naturischia,,,Italy,https://world.openfoodfacts.org/product/8033433136161/biscuit-citron-naturischia,biscuits
Cinnamon & brown sugar biscuits,,,,Italy,https://world.openfoodfacts.org/product/0810121150078/cinnamon-brown-sugar-biscuits,biscuits
Horror biscuit,,,,Italy,https://world.openfoodfacts.org/product/8015854330045/horror-biscuit,biscuits
Butter cookies premium quality action,,,,Netherlands,https://world.openfoodfacts.org/product/8713305815713/butter-cookies-premium-quality-action,biscuits
Gouda Biscuit,Roka,70 g,Jumbo,Netherlands,https://world.openfoodfacts.org/product/8710588600012/gouda-biscuit-roka,biscuits
,De Rit,,Ekoplaza,Netherlands,https://world.openfoodfacts.org/product/8711812414139/de-rit,biscuits
Dark Chocolate & Hazelnut Cookies,Merleu,,,Netherlands,https://world.openfoodfacts.org/product/8710502007866/dark-chocolate-hazelnut-cookies-merleu,biscuits
Teddy bear cookies,Fundiez,,,Netherlands,https://world.openfoodfacts.org/product/8710998456988/teddy-bear-cookies-fundiez,biscuits
Strooi ze gwoon,Gwoon,310g,,Netherlands,https://world.openfoodfacts.org/product/8710624264192/puur-melk-en-witte-chocolade-kruidnoten-gwoon,biscuits
Cranberries Choco chip koek,Hema,,Hema,Netherlands,https://world.openfoodfacts.org/product/8720354197240/cranberries-choco-chip-koek-hema,biscuits
Caramel waffles,Costa,,,Netherlands,https://world.openfoodfacts.org/product/8713621157580/caramel-waffles-costa,biscuits
Chocolate chips cookie,,,,Netherlands,https://world.openfoodfacts.org/product/8719499005206/chocolate-chips-cookie,biscuits
Muffin Chocolade,Albert Heijn,,Albert Heijn,Netherlands,https://world.openfoodfacts.org/product/8718907395526/muffin-chocolade-albert-heijn,biscuits
Soft choc chips cookies,Merba,,,Netherlands,https://world.openfoodfacts.org/product/8710502064814/soft-choc-chips-cookies-merba,biscuits
Choco Biscuit,Bauducco,,,Netherlands,https://world.openfoodfacts.org/product/0875754000619/choco-biscuit-bauducco,biscuits
Oaty‘s biscuits,Nora,,,Netherlands,https://world.openfoodfacts.org/product/8717185473322/oaty-s-biscuits-nora,biscuits
,Molenaartje,6 x 40 g,Ekoplaza,Netherlands,https://world.openfoodfacts.org/product/8711812417284/molenaartje,biscuits
Biscuits complets,,200 g,Ekoplaza,Netherlands,https://world.openfoodfacts.org/product/8711812153748/biscuits-complets,biscuits
Biscuits fourrés aux abricots,,,Ekoplaza,Netherlands,https://world.openfoodfacts.org/product/8711753011244/biscuits-fourres-aux-abricots,biscuits
Duo fillingl,Mammoet cookies,,,Netherlands,https://world.openfoodfacts.org/product/8710998351009/duo-fillingl-mammoet-cookies,biscuits
Assortie koekjes,Mandemakers banket,,,Netherlands,https://world.openfoodfacts.org/product/8714065108503/assortie-koekjes-mandemakers-banket,biscuits
Chocolade kruidnoten mix,Van Delft Biscuits,,,Netherlands,https://world.openfoodfacts.org/product/8711513372196/chocolade-kruidnoten-mix-van-delft-biscuits,biscuits
Biscuit,Canapé apéro,,,Netherlands,https://world.openfoodfacts.org/product/8710665922006/biscuit-canape-apero,biscuits
Caisse Cakejes Chocolade,Jumbo,,,Netherlands,https://world.openfoodfacts.org/product/8718452408504/caisse-cakejes-chocolade-jumbo,biscuits
Vegan Protein cookie,Body&fit,,,Netherlands,https://world.openfoodfacts.org/product/8718774051488/vegan-protein-cookie-body-fit,biscuits
Cookie bars,Ted’s,,,Netherlands,https://world.openfoodfacts.org/product/8720618496225/cookie-bars-ted-s,biscuits
Cookie double choco,So shape,,,Netherlands,https://world.openfoodfacts.org/product/8794082804688/cookie-double-choco-so-shape,biscuits
Gaufre,McCain,9 x 80 g,,Netherlands,https://world.openfoodfacts.org/product/8710438127423/gaufre-mccain,biscuits
Wow chocolate chip cookie,,,,Netherlands,https://world.openfoodfacts.org/product/0879556003694/wow-chocolate-chip-cookie,biscuits
Iso Xtrem biscuits a la crème,,,,Netherlands,https://world.openfoodfacts.org/product/0871210000384/iso-xtrem-biscuits-a-la-creme,biscuits
Iso Xtrem biscuits - Xpn,,,,Netherlands,https://world.openfoodfacts.org/product/0872214006839/iso-xtrem-biscuits-xpn,biscuits
Filipinos Sandwich XXL Cookies,Filipinos,,,Netherlands,https://world.openfoodfacts.org/product/8711327641358/filipinos-sandwich-xxl-cookies,biscuits
Oaty's Biscuits,,,,Netherlands,https://world.openfoodfacts.org/product/8717185473346/oaty-s-biscuits,biscuits
Oaty's Biscuits chocolate chop,,,,Netherlands,https://world.openfoodfacts.org/product/8717185473339/oaty-s-biscuits-chocolate-chop,biscuits
Snazzels cookies,,,,Netherlands,https://world.openfoodfacts.org/product/8720964897257/snazzels-cookies,biscuits
Butter Biscuit,Piazza Doro,,,Netherlands,https://world.openfoodfacts.org/product/8711000949337/butter-biscuit-piazza-doro,biscuits
Lange vingers,Plus,,,Netherlands,https://world.openfoodfacts.org/product/8710624934248/lange-vingers-plus,biscuits
Meergranen biscuits,,,,Netherlands,https://world.openfoodfacts.org/product/8718452477067/meergranen-biscuits,biscuits
Edamame rijst cookies,Jumbo,,,Netherlands,https://world.openfoodfacts.org/product/8718452707676/edamame-rijst-cookies-jumbo,biscuits
Caramel biscuit,Nora,,,Netherlands,https://world.openfoodfacts.org/product/8717185470000/caramel-biscuit-nora,biscuits
Unicorn cookies,Jumbo,,,Netherlands,https://world.openfoodfacts.org/product/8718452671458/unicorn-cookies-jumbo,biscuits
Biscuit chocolat,Tokimeki,,,Netherlands,https://world.openfoodfacts.org/product/8717624000904/biscuit-chocolat-tokimeki,biscuits
Quest pb cups,Quest,,,Netherlands,https://world.openfoodfacts.org/product/0877849000269/quest-pb-cups,biscuits
Eierkoeken,,,,Netherlands,https://world.openfoodfacts.org/product/8710871388863/eierkoeken,biscuits
Granen Biscuit Melkchocolade,Jumbo,,,Netherlands,https://world.openfoodfacts.org/product/8718452098934/granen-biscuit-melkchocolade-jumbo,biscuits
Brosse biscuit,,,,Netherlands,https://world.openfoodfacts.org/product/8710669996638/brosse-biscuit,biscuits
Jumbo cappuccino mousse met biscuit 75 g,,,,Netherlands,https://world.openfoodfacts.org/product/87328677/jumbo-cappuccino-mousse-met-biscuit-75-g,biscuits
Soft Baked Mini Cookies Chocolate Chip,Made Good,,,Netherlands,https://world.openfoodfacts.org/product/0008745628115/soft-baked-mini-cookies-chocolate-chip-made-good,biscuits
Meergranen biscuit xl verpakking,,,,Netherlands,https://world.openfoodfacts.org/product/8718452477074/meergranen-biscuit-xl-verpakking,biscuits
Volkoren biscuits,,,,Netherlands,https://world.openfoodfacts.org/product/8710871188166/volkoren-biscuits,biscuits
Kermis biscuit,,,,Netherlands,https://world.openfoodfacts.org/product/8710624406585/kermis-biscuit,biscuits
Spanish biscuit,Saborosa,,,Portugal,https://world.openfoodfacts.org/product/5600744051525/spanish-biscuit-saborosa,biscuits
Wafer chocolate,Amanhecer,150 g,,Portugal,https://world.openfoodfacts.org/product/5601227014761/wafer-chocolate-amanhecer,biscuits
Biscuits complets sésame et avoine,Diese,,,Portugal,https://world.openfoodfacts.org/product/5601149018625/biscuits-complets-sesame-et-avoine-diese,biscuits
Choco Wafer,Continente,,Continente,Portugal,https://world.openfoodfacts.org/product/5601312079057/choco-wafer-continente,biscuits
Biscuit à la fraise,Doce  &  Tradição,,,Portugal,https://world.openfoodfacts.org/product/5600394400261/biscuit-a-la-fraise-doce-tradicao,biscuits
Biscuit chocolat quinoa,Bio village,,,Portugal,https://world.openfoodfacts.org/product/0560527083578/biscuit-chocolat-quinoa-bio-village,biscuits
Biscuits fourrés chocolat noir,,,,Portugal,https://world.openfoodfacts.org/product/0560127104888/biscuits-fourres-chocolat-noir,biscuits
protein cookie prasino,Go on,50 g,,Poland,https://world.openfoodfacts.org/product/5900617041739/protein-cookie-prasino-go-on,biscuits
Jezyki Salted caramel,Goplana,140g,,Poland,https://world.openfoodfacts.org/product/5900352015125/jezyki-salted-caramel-goplana,biscuits
Wafle z kremem,Tasso,,,Poland,https://world.openfoodfacts.org/product/5900352004532/wafle-z-kremem-tasso,biscuits
Niezłe Ciacho,Sante,,,Poland,https://world.openfoodfacts.org/product/5900617012869/niez%C5%82e-ciacho-sante,biscuits
Bio Keto Cookies,,80 g,,Poland,https://world.openfoodfacts.org/product/5906660508540/bio-keto-cookies,biscuits
Wafle tortowe,Pano,,,Poland,https://world.openfoodfacts.org/product/5902362089912/wafle-tortowe-pano,biscuits
Fitking Delicious Cookie White Creamy Peanut,Allnutrition,128g,,Poland,https://world.openfoodfacts.org/product/5902837741024/fitking-delicious-cookie-white-creamy-peanut-allnutrition,biscuits
Fucking delicious cookie,Allnutrition,,,Poland,https://world.openfoodfacts.org/product/5902837741031/fucking-delicious-cookie-allnutrition,biscuits
Toffee sandwich biscuits,Bezgluten,,,Poland,https://world.openfoodfacts.org/product/5906720570821/toffee-sandwich-biscuits-bezgluten,biscuits
Chocoladorro dark waffle with cocoa filling in chocolate,Mieszko,34 g,,Poland,https://world.openfoodfacts.org/product/5900353616796/chocoladorro-dark-waffle-with-cocoa-filling-in-chocolate-mieszko,biscuits
Ciastka peanut butter,Bonitki,,,Poland,https://world.openfoodfacts.org/product/5902379512830/ciastka-peanut-butter-bonitki,biscuits
Płatki jaglane,,,,Poland,https://world.openfoodfacts.org/product/5908445470721/p%C5%82atki-jaglane,biscuits
Biscuits,,,,Poland,https://world.openfoodfacts.org/product/5907468128299/biscuits,biscuits
Biscuits capuccino,,,,Poland,https://world.openfoodfacts.org/product/5907042013737/biscuits-capuccino,biscuits
Biscuits Nutella,Nutella,,,Poland,https://world.openfoodfacts.org/product/5909329339769/biscuits-nutella,biscuits
Leibniz biscuits,Leibniz,,,Poland,https://world.openfoodfacts.org/product/5901414200398/leibniz-biscuits,biscuits
Biscuits,,,,Sweden,https://world.openfoodfacts.org/product/7340011302018/biscuits,biscuits
Duo biscuits vanilla,Xtra,250 g,,Sweden,https://world.openfoodfacts.org/product/7340191160835/duo-biscuits-vanilla-xtra,biscuits
Cookie chocolat cacahouète sucrée,Les délices de Louison,,,Sweden,https://world.openfoodfacts.org/product/0739988459752/cookie-chocolat-cacahouete-sucree-les-delices-de-louison,biscuits
L’Insee Céréale biscuits,L’Insee,,,Sweden,https://world.openfoodfacts.org/product/7373973605606/l-insee-cereale-biscuits,biscuits
Biscuit noisette,Pappilles,,,Sweden,https://world.openfoodfacts.org/product/00735173/biscuit-noisette-pappilles,biscuits
DUKAN biscuits chocolat/graines de Chia,,,,Sweden,https://world.openfoodfacts.org/product/00737305/dukan-biscuits-chocolat-graines-de-chia,biscuits
Compote sans sucre ajouté,Materne,,,France,https://world.openfoodfacts.org/product/3021760291481/compote-sans-sucre-ajoute-materne,fruit compote
Dessert fruitier Pommes fruits rouges,Andros,650g,,France,https://world.openfoodfacts.org/product/3608580144205/dessert-fruitier-pommes-fruits-rouges-andros,fruit compote
Enka mixe de fruits du verger,Enka,,,France,https://world.openfoodfacts.org/product/3760250162107/enka-mixe-de-fruits-du-verger,fruit compote
Compote protect pomme fraise passion,Materne,,,France,https://world.openfoodfacts.org/product/3021761208143/compote-protect-pomme-fraise-passion-materne,fruit compote
Purée de pommes et d'abricots sans sucres ajoutés,Casino,4 x 100 g,Casino,France,https://world.openfoodfacts.org/product/3222477601543/compote-pomme-abricot-casino,fruit compote
Gourdes compote allégée pomme 20x90g,"U, U Mat & Lou",1.8000 kg,Magasins U,France,https://world.openfoodfacts.org/product/3256228612489/compote-pomme-u,fruit compote
compote pommes sans sucres ajoutés,Monoprix,,Monoprix,France,https://world.openfoodfacts.org/product/3350033928664/compote-pommes-sans-sucres-ajoutes-monoprix,fruit compote
GOURDE Spécialité de fruit Pomme SSA - 20 x 90g,Netto,1800 g,NETTO,France,https://world.openfoodfacts.org/product/3250393406911/brioche-prot-netto,fruit compote
Compote Pomme Abricot 100% fruits,,,,France,https://world.openfoodfacts.org/product/3608580156185/compote-pomme-abricot-100-fruits,fruit compote
Compote de pomme,Joubert,,,France,https://world.openfoodfacts.org/product/3574311860013/compote-de-pomme-joubert,fruit compote
Purée  pommes,En route,,,France,https://world.openfoodfacts.org/product/0300562004103/puree-pommes-en-route,fruit compote
Purée Pommes,La Fourche,,,France,https://world.openfoodfacts.org/product/3760324842959/compote-de-pomme-la-fourche,fruit compote
Les Fruits d'Accompagnements High Fruit Compotes,Andros,,,France,https://world.openfoodfacts.org/product/3608580788126/les-fruits-d-accompagnements-high-fruit-compotes-andros,fruit compote
Compote de pommes allégée en sucres,Lidl,4 x 100 g,,Germany,https://world.openfoodfacts.org/product/4335619073173/compote-de-pommes-allegee-en-sucres-lidl,fruit compote
Apfelmus,REWE Beste Wahl,715g,REWE,Germany,https://world.openfoodfacts.org/product/4337256371711/apfelmus-rewe-beste-wahl,fruit compote
Compote de fruit,Gogo Squeez,,,Spain,https://world.openfoodfacts.org/product/0848860049605/compote-de-fruit-gogo-squeez,fruit compote
Compote pomme abricot ss,Paquito,,,Spain,https://world.openfoodfacts.org/product/00841714/compote-pomme-abricot-ss-paquito,fruit compote
Appelmoes 0%,Ah,,,Netherlands,https://world.openfoodfacts.org/product/8718907506069/appelmoes-0-ah,fruit compote
Puissance 4 bio,SUPERME,200g,carrefour.fr,France,https://world.openfoodfacts.org/product/3770020429019/puissance-4-bio-superme,dried fruit
Pulpe de pruneaux d'Agen biologique,Lou. Prunel,,,France,https://world.openfoodfacts.org/product/3543262204405/pulpe-de-pruneaux-d-agen-lou-prunel,dried fruit
Mini figues séchées,Brousse et fils,,,France,https://world.openfoodfacts.org/product/3191220019464/mini-figues-sechees-brousse-et-fils,dried fruit
Pruneaux d'Agen dénoyautés,Pruneaux d’antan,,,France,https://world.openfoodfacts.org/product/3595120029590/pruneaux-d-agen-denoyautes-pruneaux-d-antan,dried fruit
Abricots moelleux,Lou Prunel,250 g,,France,https://world.openfoodfacts.org/product/3543267361028/abricots-moelleux-lou-prunel,dried fruit
